Destination_name,POI_name,POI_reviews_count,POI_category,POI_description,POI_rating,POI_address,POI_Suggested_Duration,POI_open_close_hours,POI_reviews
Palm Springs,Palm Springs Aerial Tramway,9198,Tramways,"World's largest rotating Tram car. Opened in 1963, the Tram's 80-passenger cars travel along the beautiful cliffs of Chino Canyon from the Valley Station (elevation 2,643 ft.) to the Mountain Station (elevation 8,516 ft.) in approximately 10...",4.5,"1 Tramway Rd, Palm Springs, Greater Palm Springs, CA 92262-1828",NA,,"You need to bring comfortable shoes for a hike as it is much better than, tram, we know. Craggy walking paths are just aren't in otherwise best hike."
Palm Springs,Palm Springs Aerial Tramway,9198,Tramways,"World's largest rotating Tram car. Opened in 1963, the Tram's 80-passenger cars travel along the beautiful cliffs of Chino Canyon from the Valley Station (elevation 2,643 ft.) to the Mountain Station (elevation 8,516 ft.) in approximately 10...",4.5,"1 Tramway Rd, Palm Springs, Greater Palm Springs, CA 92262-1828",NA,,"While the Palm Springs Aerial Tramway had to close for most of 2020, the #tram has reopened and are adhering to all of the new social distancing and cleaning protocols established by Riverside County and the state. As the closest hotel to the tram, many of our guests enjoy"
Palm Springs,Palm Springs Aerial Tramway,9198,Tramways,"World's largest rotating Tram car. Opened in 1963, the Tram's 80-passenger cars travel along the beautiful cliffs of Chino Canyon from the Valley Station (elevation 2,643 ft.) to the Mountain Station (elevation 8,516 ft.) in approximately 10...",4.5,"1 Tramway Rd, Palm Springs, Greater Palm Springs, CA 92262-1828",NA,,The Palm Springs Tramway gets very busy the week between Christmas and New Years.  There are times when they won't even let you go up the road.  We tried several times during our stay and were finally successful on New Years Eve day.  We got there before 8 am.  We found a
Palm Springs,Palm Springs Aerial Tramway,9198,Tramways,"World's largest rotating Tram car. Opened in 1963, the Tram's 80-passenger cars travel along the beautiful cliffs of Chino Canyon from the Valley Station (elevation 2,643 ft.) to the Mountain Station (elevation 8,516 ft.) in approximately 10...",4.5,"1 Tramway Rd, Palm Springs, Greater Palm Springs, CA 92262-1828",NA,,"The tram is open as of today (October 9, 2020) with limited online reservations. We did the 1.5 mile hike at the top which was gorgeous! Highly recommend even with height fears... "
Palm Springs,Palm Springs Aerial Tramway,9198,Tramways,"World's largest rotating Tram car. Opened in 1963, the Tram's 80-passenger cars travel along the beautiful cliffs of Chino Canyon from the Valley Station (elevation 2,643 ft.) to the Mountain Station (elevation 8,516 ft.) in approximately 10...",4.5,"1 Tramway Rd, Palm Springs, Greater Palm Springs, CA 92262-1828",NA,,"""Closed Till Further Notice""...thats what the sign read as I pulled up to the locked gates at The Palm Springs Aerial Tramway in the beautiful desert community of Palm Springs,California. Located near the Palm Springs Visitors Center the famous tramway has been taking"
Palm Springs,Palm Springs Aerial Tramway,9198,Tramways,"World's largest rotating Tram car. Opened in 1963, the Tram's 80-passenger cars travel along the beautiful cliffs of Chino Canyon from the Valley Station (elevation 2,643 ft.) to the Mountain Station (elevation 8,516 ft.) in approximately 10...",4.5,"1 Tramway Rd, Palm Springs, Greater Palm Springs, CA 92262-1828",NA,,"not worth the money $25 each it only takes 4 mins to reach the top ,no free parking restaurant  at the top not very nice "
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,"Had a couple of beautiful short hikes here. The Andreas trail is short, easy and beautiful with the water and the vegetation right in the middle of the desert. And the Palm trail is a 5-minute walk to a gorgeous waterfall. Well worth the visit. "
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,"Easy hike and a pretty place. We enjoyed our time here! We had to wait in line a long time to get into the area, but we enjoyed our time here."
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,An easy walk for as long as you have.  Take plenty of water.  Don’t feel that you need to do the higher trails unless you have good shoes and a couple of water bottles.  Masks required at the trading post. Sun tan lotion for the babies and kids or you may be sorry. 
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,"What a great day trip! On the outskirts of Palm Springs, this offers a completely different view of the desert. Several different hikes to choose from, but even the shortest has a lot of places where rocks and slippery sand can cause some missed footsteps. Be sure to take water"
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,"We enjoyed a hike of about 3/4 of a mile from the visitors center through most of the palm oasis with my parents (in their seventies) and our two teens.  The path winds through stands of tall palms, most with flat sandy paths underneath. A small stream meanders along the path."
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,"Really beautiful area. We went early and Andreas Canyon, which is an easy loop. Really pretty and very easy to get to from downtown Palm Springs. Next time we are going to come back and go to Murray Canyon. I had no idea until the pandemic how many great hiking trails the Palm"
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,We had so much to do but also wanted to get a hike in - this worked out really well for us. A very gentle hike.
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,"Loved seeing the old, natural palm trees and hiking along the little creek. Lots of options for all levels."
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,"Lovely easy hike (Andreas Canyon) with kiddos.  Lovely rock formations and delightful stream.  Entrance fee was high for a quick visit, but reasonable for an all-day adventure."
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,"This is an impressive place with fun hiking trails, very close to Palm Springs. The two oases we saw here were much larger than the ones we saw on hikes at Joshua Tree National Park, plus at Indian Canyons you’re allowed to actually walk into the oases.  Our first hike was"
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,"This is a must experience place. Have been traveling to PS my entire life and never visited Indian Canyons. What a spectacularly breathtaking location. Offering hikes for all activity levels, it’s a memorable place that we will be going back to again and again "
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,We went in the afternoon (as there was a sand storm in the morning so our planned activity to Joshua Tree was canceled).  This was a great place to unexpectedly visit.  We hiked the Andreas Canyon trail - go up the right side (shady side) for the hike up and follow it
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,"Our family of 8 (six kids) started going to the canyons since 1967.  Now our parents are gone, and we're the grandparents taking our grandkids and nieces and nephews and their families.    There are lots of great places with picnic tables to have a picnic.  The little kids will"
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,Bring more water than you think you need. Hiking poles were helpful when crossing the water. Mid-week was not busy.
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,"The Indian Canyons are a delight when visiting Palm Springs, especially if you enjoy hiking.  During our visit we chose to hike Andreas Canyon an easy one mile loop that also offers a picnic area.  The canyon is fed by a spring that provides an oasis in this arid area.  On a"
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,"Lots of hiking choices!  Palm trees, running water and beautiful views.  We loved this area to hike and enjoy the scenery.  The 'Andreas' was our favorite trail, but we will go back to do more.  Much prefer over Tahquitz Canyon.  Highly recommend!"
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,Great hike! We started around 11 and took us around the 2 hours the maps predicted (4 miles). My sister and I are both used to walking long distances but not crazy avid hikers or anything and we thought it was a perfect level. Most of the path is clearly laid out and a good
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,"We were heady to enjoying Indian Canyons.  We hiked and hiked. When we went near a palm tree(s), we knew that there were water. If you fell, you would be wet. We did that at least 10 times. but it was fun!  The mountains were gorgeous!  We were not be wet."
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,"Went there for hiking on the weekend, there was a line of cars in the morning to get in. It took us like 30 minutes to get in. We had the easiest trail and it took us 45 minutes round trip. It was really nice with small waterfalls and palm trees. We enjoyed our hiking at the"
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,"We hiked both Andreas Canyon and Murray Canyon. The first one is an easy one, great for young kids. Murray Canyon is much longer and you have to navigate the groups on horses every once in a while, but well worth it. The waterfall was dry (we were warned this would be the case),"
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,"we arrived around 10.30 and it was getting very busy but still plenty of room to park , Maybe it was due to the much warmer weather than normal , first we went to Palm Canyon and did the Victor trail which takes you down through the palms and then up over the hills with great"
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,"If you go, go when they first open.  The parking lot and trails become impossibly crowded after 10 AM.  These are magical places where for a while you can experience what the Coachella Valley was like before its overdevelopment.  In winter the upper canyon can be chilly.  Bring"
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,"I have been going to Indian Canyons for over 10 years, and did probably every hiking trail that there is.  Gradually it has become worse and worse experience due to bad attitude and bad service, which adversely affects the experience of this beautiful place   Expensive. For"
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,We really enjoyed hiking here.  Hiking beneath (and sometimes above) the tall palm trees is a really unique experience.  There are places where a stream is adjacent to the trail with small waterfalls.  We had a picnic lunch here on the rocks lining the stream.  Overall great
Palm Springs,Indian Canyons,1565,Historic Sites,,4.5,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",NA,,"An unexpected experience with this hike. When approaching the park it looks like dry desert hills, but one you get into the trails there are lush palm trees a lovely stream and lots of red rock formations. We also hiked the Murray Canyon Trail which was a great 2 hour moderate"
Palm Springs,Palm Springs Air Museum,2002,Specialty Museums,"Rated by CNN as one of the top 14 Air Museums in the World. This facility Gives visitors an up-close look at the legendary fighters and bombers of WWII, Korea, and Vietnam.",4.5,"745 N Gene Autry Trl, Palm Springs, Greater Palm Springs, CA 92262-5464",NA,"Hours
Sun - Sat
10:00 AM - 5:00 PM","This is a must stop if you plan on spending any time in greater Palm Springs.  And, equally as important, block off a LOT of time, for this is more than just an air museum, it is history museum where every wall and floor is filled with artifacts and stories about the use of"
Palm Springs,Palm Springs Air Museum,2002,Specialty Museums,"Rated by CNN as one of the top 14 Air Museums in the World. This facility Gives visitors an up-close look at the legendary fighters and bombers of WWII, Korea, and Vietnam.",4.5,"745 N Gene Autry Trl, Palm Springs, Greater Palm Springs, CA 92262-5464",NA,"Hours
Sun - Sat
10:00 AM - 5:00 PM",The history on this tour and knowledeable docents and extensive collection of WW2 and Vietnam era planes and memorabilita were unbelieveable! Don't miss this!
Palm Springs,Palm Springs Air Museum,2002,Specialty Museums,"Rated by CNN as one of the top 14 Air Museums in the World. This facility Gives visitors an up-close look at the legendary fighters and bombers of WWII, Korea, and Vietnam.",4.5,"745 N Gene Autry Trl, Palm Springs, Greater Palm Springs, CA 92262-5464",NA,"Hours
Sun - Sat
10:00 AM - 5:00 PM","If you have an interest in Military aircraft and the the history of the time period they were flown, this is a MUST Museum to visit. They not only have very well preserved aircraft but the equipment people wore, used or even adversely were faced with as it may have been used"
Palm Springs,Palm Springs Air Museum,2002,Specialty Museums,"Rated by CNN as one of the top 14 Air Museums in the World. This facility Gives visitors an up-close look at the legendary fighters and bombers of WWII, Korea, and Vietnam.",4.5,"745 N Gene Autry Trl, Palm Springs, Greater Palm Springs, CA 92262-5464",NA,"Hours
Sun - Sat
10:00 AM - 5:00 PM","Tip: Ask for your 10% AAA membership discount!  I've been to Palm Springs probably half a dozen times and this time decided to do something different and visit the Palm Springs Air Museum. We arrived around 11am and stayed for about 4 hours, including stopping to eat.  PROS:"
Palm Springs,Palm Springs Air Museum,2002,Specialty Museums,"Rated by CNN as one of the top 14 Air Museums in the World. This facility Gives visitors an up-close look at the legendary fighters and bombers of WWII, Korea, and Vietnam.",4.5,"745 N Gene Autry Trl, Palm Springs, Greater Palm Springs, CA 92262-5464",NA,"Hours
Sun - Sat
10:00 AM - 5:00 PM",I took my two teenager grandsons and they enjoyed seeing all of the variety of aircraft up close. They wanted their photos taken with various WW II aircraft and other museum items.
Palm Springs,Palm Springs Air Museum,2002,Specialty Museums,"Rated by CNN as one of the top 14 Air Museums in the World. This facility Gives visitors an up-close look at the legendary fighters and bombers of WWII, Korea, and Vietnam.",4.5,"745 N Gene Autry Trl, Palm Springs, Greater Palm Springs, CA 92262-5464",NA,"Hours
Sun - Sat
10:00 AM - 5:00 PM","Went to Palm Springs California last July. It was one of the hottest weeks in their history. Although a lot of attractions had been closed due to Covid, we still found plenty of things to keep us busy. The air museum was one of the highlights of the trip. Lots of static aircraft"
Palm Springs,Palm Springs Air Museum,2002,Specialty Museums,"Rated by CNN as one of the top 14 Air Museums in the World. This facility Gives visitors an up-close look at the legendary fighters and bombers of WWII, Korea, and Vietnam.",4.5,"745 N Gene Autry Trl, Palm Springs, Greater Palm Springs, CA 92262-5464",NA,"Hours
Sun - Sat
10:00 AM - 5:00 PM","This by itself is a good reason to come to Palm Springs.  Expansive gift shop, great upstairs library, and planes, planes, planes.  If you have any taste at all for aviation history, save an afternoon and take this in."
Palm Springs,Palm Springs Air Museum,2002,Specialty Museums,"Rated by CNN as one of the top 14 Air Museums in the World. This facility Gives visitors an up-close look at the legendary fighters and bombers of WWII, Korea, and Vietnam.",4.5,"745 N Gene Autry Trl, Palm Springs, Greater Palm Springs, CA 92262-5464",NA,"Hours
Sun - Sat
10:00 AM - 5:00 PM","Great place to visit. The docents were friendly, helpful, and knowledgeable. So many things to see and touch/feel. Absolutely worth a visit!"
Palm Springs,Palm Springs Air Museum,2002,Specialty Museums,"Rated by CNN as one of the top 14 Air Museums in the World. This facility Gives visitors an up-close look at the legendary fighters and bombers of WWII, Korea, and Vietnam.",4.5,"745 N Gene Autry Trl, Palm Springs, Greater Palm Springs, CA 92262-5464",NA,"Hours
Sun - Sat
10:00 AM - 5:00 PM","History, architecture, hiking, lunch and most of all views, views, views.  Lots of snow when we hiked at the top. Just gorgeous up there. Good food and beverage options for lunch at the top (even though there were COVID restrictions in place). Loved the tram!"
Palm Springs,Palm Springs Air Museum,2002,Specialty Museums,"Rated by CNN as one of the top 14 Air Museums in the World. This facility Gives visitors an up-close look at the legendary fighters and bombers of WWII, Korea, and Vietnam.",4.5,"745 N Gene Autry Trl, Palm Springs, Greater Palm Springs, CA 92262-5464",NA,"Hours
Sun - Sat
10:00 AM - 5:00 PM","No trip to Palms Springs is complete without a stop here. An incredible collection of war planes and associated pieces of history. Hadn't been in about five years, so it was terrific to see the place has added even more to see. While I'm captivated by the planes, the best part"
Palm Springs,San Jacinto Mountain,927,Mountains,,4.5,"Mountain Station, Palm Springs, Greater Palm Springs, CA",NA,,"We took the tram up and then spent a few hours hiking around, lots to choose from and  most of them reasonably  easy , we did the nature trail which takes you around the rim with great views of the valley below , there can be a big difference in temperatures than below so make"
Palm Springs,San Jacinto Mountain,927,Mountains,,4.5,"Mountain Station, Palm Springs, Greater Palm Springs, CA",NA,,"I climbed to the top and enjoyed every moment. Beautiful views, definitely worth the effort. Go prepared, take water, and enjoy! In total it took me 6 hours as a solo hiker."
Palm Springs,San Jacinto Mountain,927,Mountains,,4.5,"Mountain Station, Palm Springs, Greater Palm Springs, CA",NA,,"The hardest hike I have ever attempted. I did not go with the intent to climb the entire mountain. Far too out of shape for that, but I did hike 2.5 miles. It’s fast and furious Elevation wise and not for the faint of heart, but the view, oh gosh, the view-it’s so worth it. "
Palm Springs,San Jacinto Mountain,927,Mountains,,4.5,"Mountain Station, Palm Springs, Greater Palm Springs, CA",NA,,"We saw the San Jacinto Mountain at the the Hot Springs. It was attractive.  We went up  with our car to see the San Jacinto Mountain.  It was beautiful. The views were the best of all. Wow! I will never forget this. Wow!  There was a campground.  However, the San Jacinto"
Palm Springs,San Jacinto Mountain,927,Mountains,,4.5,"Mountain Station, Palm Springs, Greater Palm Springs, CA",NA,,"It is always so surprising the vast temperature, the glorious views, the great smells.  Top hiking and during the winter SNOW!  "
Palm Springs,San Jacinto Mountain,927,Mountains,,4.5,"Mountain Station, Palm Springs, Greater Palm Springs, CA",NA,,"We did the tram ride up San Jacinto Mt.  It was great fun!!  The floor of the tram revolves so you get a 360 degree view of all the scenery.  The ride up is $26.  Add $10. and get the buffet at the cafe up top!  Well worth it, food was delicious.  (The formal restaurant was"
