Destination_name,POI_name,POI_reviews_count,POI_category,POI_description,POI_rating,POI_address,POI_Suggested_Duration,POI_open_close_hours,POI_reviews
Monterey,Monterey Bay Aquarium,14119,Aquarium,"Located at the ocean's edge, the Monterey Bay Aquarium is a window to marine life -- for dive masters and non-swimmers alike. It's home to sea otters, penguins, sharks, jellies and thousands of other marine animals and plants. Its mission is to...",4.5,"886 Cannery Row, Monterey, CA 93940-1085",Suggested Duration:More than 3 hours,,"From the outside, at the front, this location doesn't look that much but once inside and exploring it ends up being a tardis! Very informative about various sea life and how we can make eco-friendly purchases of sea food and also protecting our sea life. The range of different"
Monterey,Monterey Bay Aquarium,14119,Aquarium,"Located at the ocean's edge, the Monterey Bay Aquarium is a window to marine life -- for dive masters and non-swimmers alike. It's home to sea otters, penguins, sharks, jellies and thousands of other marine animals and plants. Its mission is to...",4.5,"886 Cannery Row, Monterey, CA 93940-1085",Suggested Duration:More than 3 hours,,"So this aquarium was a nice place to be on a windy day, except for the fact that we had to wait nearly an hour for our tour guide OUTSIDE in the COLD. The view of the back deck was fantastic, however."
Monterey,Monterey Bay Aquarium,14119,Aquarium,"Located at the ocean's edge, the Monterey Bay Aquarium is a window to marine life -- for dive masters and non-swimmers alike. It's home to sea otters, penguins, sharks, jellies and thousands of other marine animals and plants. Its mission is to...",4.5,"886 Cannery Row, Monterey, CA 93940-1085",Suggested Duration:More than 3 hours,,"I absolutely love the Monterey Bay Aquarium. I have a lot of respect for their mission behind the scenes as well as what they provide on the public-facing end of things. Yes, it's super cool and educational for humans young and old to learn about the creatures we share a world"
Monterey,Monterey Bay Aquarium,14119,Aquarium,"Located at the ocean's edge, the Monterey Bay Aquarium is a window to marine life -- for dive masters and non-swimmers alike. It's home to sea otters, penguins, sharks, jellies and thousands of other marine animals and plants. Its mission is to...",4.5,"886 Cannery Row, Monterey, CA 93940-1085",Suggested Duration:More than 3 hours,,We bought only the general admission and found it to be a wonderful investment of time as well as cost.  The wide variety of exhibits and the thorough explanation signage at each exhibit were a fun way to learn about marine life.  The general atmosphere is relaxing.
Monterey,Monterey Bay Aquarium,14119,Aquarium,"Located at the ocean's edge, the Monterey Bay Aquarium is a window to marine life -- for dive masters and non-swimmers alike. It's home to sea otters, penguins, sharks, jellies and thousands of other marine animals and plants. Its mission is to...",4.5,"886 Cannery Row, Monterey, CA 93940-1085",Suggested Duration:More than 3 hours,,Always look forward to a visit to the aquarium. We keep looking for the humpbacks George and Gracie but that was only in a movie.
Monterey,Monterey Bay Aquarium,14119,Aquarium,"Located at the ocean's edge, the Monterey Bay Aquarium is a window to marine life -- for dive masters and non-swimmers alike. It's home to sea otters, penguins, sharks, jellies and thousands of other marine animals and plants. Its mission is to...",4.5,"886 Cannery Row, Monterey, CA 93940-1085",Suggested Duration:More than 3 hours,,"This is the Aqurium that all modern aquariums are modeled on. Interactive, and a visual delight right on Monterey bay."
Monterey,Monterey Bay Aquarium,14119,Aquarium,"Located at the ocean's edge, the Monterey Bay Aquarium is a window to marine life -- for dive masters and non-swimmers alike. It's home to sea otters, penguins, sharks, jellies and thousands of other marine animals and plants. Its mission is to...",4.5,"886 Cannery Row, Monterey, CA 93940-1085",Suggested Duration:More than 3 hours,,"First, this aquarium is not a bad aquarium.  This aquarium is much closer to a SeaQuest aquarium than the Georgia Aquarium in Atlanta.  The main exhibit is likely sea otters.  The line to get in was about half an hour and the place was very crowded.  The location, being right on"
Monterey,Monterey Bay Aquarium,14119,Aquarium,"Located at the ocean's edge, the Monterey Bay Aquarium is a window to marine life -- for dive masters and non-swimmers alike. It's home to sea otters, penguins, sharks, jellies and thousands of other marine animals and plants. Its mission is to...",4.5,"886 Cannery Row, Monterey, CA 93940-1085",Suggested Duration:More than 3 hours,,Great attraction with heaps of displays of local marine life very educational. Good viewing platform to spot the sea otters swimming in the bay. Well done Monterey for providing such a great attraction.
Monterey,Monterey Bay Aquarium,14119,Aquarium,"Located at the ocean's edge, the Monterey Bay Aquarium is a window to marine life -- for dive masters and non-swimmers alike. It's home to sea otters, penguins, sharks, jellies and thousands of other marine animals and plants. Its mission is to...",4.5,"886 Cannery Row, Monterey, CA 93940-1085",Suggested Duration:More than 3 hours,,Second visit to an unbelievable and unique display of rare ocean life. First class. Would recommend for all ages.
Monterey,Monterey Bay Aquarium,14119,Aquarium,"Located at the ocean's edge, the Monterey Bay Aquarium is a window to marine life -- for dive masters and non-swimmers alike. It's home to sea otters, penguins, sharks, jellies and thousands of other marine animals and plants. Its mission is to...",4.5,"886 Cannery Row, Monterey, CA 93940-1085",Suggested Duration:More than 3 hours,,I hadn't been the aquarium recently and what made this visit special was adding the Behind-the-Scenes tour.  That tour and the guide really let us see a bit of what it takes to keep this place the jewel that it has been since it opened. The tour reinforced the linkage with the
Monterey,Monterey Bay Aquarium,14119,Aquarium,"Located at the ocean's edge, the Monterey Bay Aquarium is a window to marine life -- for dive masters and non-swimmers alike. It's home to sea otters, penguins, sharks, jellies and thousands of other marine animals and plants. Its mission is to...",4.5,"886 Cannery Row, Monterey, CA 93940-1085",Suggested Duration:More than 3 hours,,"Fun and fascinating exhibits! Great area history with sardine industry, amazing sea creatures as well as their habitats and life systems without being overwhelmed. Learned about sustainable seafoods. Could spend most of the day there during peak season but possible to do in 3"
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,"Along the coast by Spy Glass. Seal rock, Bird rock, beautiful beaches, wooded areas and Some expensive houses"
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,We did this drive twice - you can spend a full day here.  Or in my case 2.  We stopped at the lodge at pebble beach and had a drink and bite while watching golfers.  Even if your not a golfer worth the stop. Bring your receipt and they will refund the price of admission.  The
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,So beautiful     White sand   Clean. Gorgeous views. Great for biking.  Nice slow traffic.    Beautiful flowers all blooming right now.
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,Lovely and breathtaking views of 17 mile drive. had a few hours till leaving with family.  Views of the ocean and beaches are amazing. The fee to drive through was minor compared to the memories  of a lifetime. Enjoyed stopping at the Golf Restaurant and seeing trophies and
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,"I wasn’t expecting to be so impressed but this truly was a beautiful drive. We went on a weekday and there was little to no traffic. Some spots are beautiful and can be explored but others can be visited quickly. We enjoyed lunch, got sandwiches and they were very good and ate"
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,"Wonderful scenic drive. It does cost a fee to travel the rode, and motorcycles are not allowed. Beautiful slights of the cost and famous landmarks"
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,"This review happened during COVID (April 2021). Go early it does get busy. Lots of stops that are clearly marked. The stops are perfectly situated, and the sights are incredible. They truly are beautiful and well worth your time. Some stops have picnic tables and I strongly"
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,"What a nice area to explore, and the friendly gate staff provided a map and advice (stop #3 is best for sunset pics). Ok you have to pay $11 but that’s ok with me."
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,"After driving down the coast this past was lame. You have to pay money to enter the road, which is beautiful scenery and multi million dollar homes. Not really worth it to me!"
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,"The 17-mile drive is an iconic California experience. Rent a convertible, put the top down, and just soak it all in! From sea lions and otters, birds and rugged coastline, to Pebble Beach golfers to breathtaking mansions, it is a very pretty experience. $10.75 to enter, open"
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,"It's worth taking a drive, bike ride or walk along this beautiful stretch. It costs to enter the gates from Carmel to Pebble unless you have golf, hotel, dinner or other reservations. I've been on this stretch several times and the pictures are just as you will experience it."
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,Had a great time on this tour before our Carmel Walking Wine Tour.  Sammy was full of good information about the area.
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,They make you pay $11 to drive through a retirement community with mediocre views. I was disappointed. Stick to the parks near Carmel or Big Sur.
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,This was such a great experience. All the places that we saw and visited and experienced were very unique. The sites were all wonderful. The Pebble Beach experience was one of a kind and made everything even better. We love to see new places and this one was a MUST SEE for all
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,"Due to its popularity, 17 miles seems like 27 at least, but understandable as there are many stops one can take along the way to look in amazement God's handiwork. Come and enjoy and support locals."
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,"Make sure you take the OLD 17 mile drive. The new seems to go inland, so we turned around and took the old drive"
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,"We started at Inn at Spanish Bay & drove along the road. We made stops along the beach, and the Lone Cypress. Amazing views! Homes were spectacular.. we stopped at the end where the Pro Am was being held. Again, amazing views and wish we come back sooner. We headed back to the"
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,"There is a $10 fee. Most of the ""sights"" are far to congested. We skipped a bunch because there was no parking. Definitely don't do the bike tour. Way to much traffic for that to be safe. Don't waste your money on the navigation app either"
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,Very lovely drive.  It is well worth the entry fee.  I recommend daytime as well as nighttime.  It is also fun to get off the main road and explore the neighborhoods.
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,"The 17 mile drive is a must if you visit Monterey. You pay 10.50$ (card only, no cash) to access it. It is best to enter through the northern gate and exit south towards Carmel. There are many stops along the way, all indicated on the leaflet handed to you at the entrance. The"
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,"This is a must-do when visiting Monterey.  The sights were amazing including the Pacific Ocean, Seal Rock, and the iconic tree . A great way to spend half a day in Monterey."
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,"The Drive along this 17 mile stretch was just A_M_A_Z_I_N_G, that is all i can say. Words cannot express the beauty and the splendor of nature that surrounds you on this drive.  An absolute must if anyone goes to this part of California. Virat Bakhshi"
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,Worth the $10 fee. Beautiful coastal scenery. Wildlife on gold course. And don’t miss the sea lions on Seal Rock. Beautiful mansions throughout. Great views of Carmel Beach and Pebble Beach Golf Course. Take your time and see it all. So relaxing!
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,"This attraction is well worth a visit. It's  less than 2 hours drive from Half Moon Bay. Right next to Carmel by the Sea. Also about an hour to Big Sur. So lots to see. There is a fee to get in. Once inside, enjoy the beautiful homes and sceneries. Points of interest you'll want"
Monterey,17-Mile Drive,12462,Scenic Drives,Seals bask on the beach and pelicans perch on rocky cliffs along this famous drive that passes through many popular spots.,4.5,"Pebble Beach and Pacific Grove, Monterey, CA 93953",NA,,"The scenery along this drive offers something for everyone: amazing views of the Pacific Coastline with places to stop and get out for photos, signs to give site information, birdlife to watch, lush wooded areas, beautiful coastal homes, and the luxurious Pebble Golf Course!"
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,"The Monterey bay is huge, and rating it is a few notches below giving the Pacific Ocean 5/5. It’s a beautiful place but I think it’s worth it to be more specific about locations when rating them. It is teeming with wildlife, all you have to do is look at the water for a few"
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,beautiful coastline and great beach. Amazing clear water it is perfect to walk along the beach and play with your little puppy.
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,"If you have not visited Monterey Bay, I am suggesting that you should go and experience this wonderful city. Fisherman's Wharf, Cannery Row, and the Aquarium are all wonderful places to visit. we even saw California's First Movie Theater and it was such a delight. There are"
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,"One of the most beautiful & scenic places left in California.  In spite of Covid and some of the other urban issues, this coastal area and drive along the ocean is one of the best places to visit. You will even get back to the feel of what California used to be...and that was"
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,"Beautiful drive around the cost & plenty of hiking parks. I hiked in Point Lobos Loop Trail Park, Mission Park and Jack Peak Park with the breathtaking view of Carmel and the ocean. Wonderful place to visit during COVID-19 era, no crowds and plenty of things to do."
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,An electrifying morning on bikes with incredible views and friendly locals. We road north stopped for coffee and enjoyed it overlooking the bay. It was very peaceful as no one was in the area so you got to really enjoy the scenary.
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,Beautiful place! We wanted to do something different. We did the sea car tour and it was the perfect combination. So many places to stop and take pictures. Favorite spot - lovers point
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,"This is the outdoor gem of the area, the beautiful views that are all around.  And take a ride on the Bay to see some whales."
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,"Beautiful drive & plenty of recreation, pull offs along the coast to get out and walk or head to the beaches.  We enjoyed the area, Pebble Beach, and sailing on Monterey - Bella on the Bay.  We used Home Away from Home for doggie daycare.  We have used them several times now on"
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,We spent Labor Day Week-end (3 days) in Monterey.  The weather was great  We enjoyed time enjoying walks by the Monterey Bay.  We did a lot of other activities in the area as well.
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,Monterey Bay is a place that you have to visit at least once in your life. The kids loved the views and the strolls along the bay
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,We love Monterey and decided to spend the day there on the bikes. Most people had mask on and were Social Distancing. We had a much needed break and Monterey made a safe environment for that!
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,Monterey is a nice place to spend a day to visit. Many shops and places to eat. Visit Carmel and Big Sur also.
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,You can’t miss it as you drive toward Cannery Row or the Fisherman’s Wharf. Free 2-hour parking if you can find it near Cannery Row!
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,"Rating the Monterey Bay in a paragraph seems ridiculous. It's huge, there's tons to do, and it's great for a photo. Read up on the Monterey submarine canyon. You can't see it from the surface, but it's pretty amazing that it's down there. I've never had more than a three out of"
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,The bay is so dreamy! So mysterious! Just purely idyllic to sit and write under the all-knowing eye of Neptune's Wrath.
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,A great place to go. Just be aware that it’s gets very busy in the Summer and if you want to visit the Aquarium arrive early otherwise you will be in a very long queue!
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,We have been visiting Monterey Bay for over 10 years.  It has really grown with regard to tourisim.  It's not that quaint lilttle town it used to be.  Makes me sad.  It's a good place to visit for an overnight along the Pacific coast.  We have spent numerous days in Monterey in
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,"Monterey Bay is very well known to people who travel thru the west coast of the USA. You are also very close to the world famous Pebble Beach golf links, a majestic golf course, not just for the brave souls. A cruise on the Bay is a pleasant experience, and you do see some"
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,"My husband and I frequently go to Monterey to relax, eat, venture to Carmel Valley to pick up wine, enjoy the cuisine. The Bay is gorgeous! We often stroll along the pathways. Monterey Bay is also the home of Capitola, where our good friend lives. When we visit her in Capitola,"
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,"Having friends in the area and wanting to get away from winter in the Midwest, a trip to this coastal city was just right. Moderate temps with little or no rain, as well as moderate crowds, was perfect. Great sites with in walking distance from our rental unit. A do again some"
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,"This is such a beautiful area that it warrants a stop.  The crashing of the waves and the shier beauty of the area making it a PHOTO must stop for sure.  Warning this area can get very crowded at times, so plan your arrival into the area accordingly."
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,"We went to Monterey area for the 3 day Presidential week-end.  The bay area is stunning.  One can see as far north as Santa Cruz.  We saw whales, porpoises, and of course sea gulls.  We had a wonderful tme."
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,"One of the most beautiful places in the world.  Very easy to get to the beach and take a walk. Bring a snack, binoculars and a warm coat."
Monterey,Monterey Bay,2791,Bodies of Water,,4.5,"Monterey, CA",NA,,There was so much to do. Many fine restaurants with fresh fish of course. Beautiful scenery .It leaves me feeling refreshed.
Monterey,Dennis the Menace Park,714,Parks,"Designed by the creator of Dennis the Menace, this park has all sorts of unique attractions.",4.5,"Pearl Street and Camino El Estero, Monterey, CA",NA,,"Great meeting spot in an otherwise crowded Monterey, with excellent parking for large groups, which our car club uses to assemble charity event runs."
Monterey,Dennis the Menace Park,714,Parks,"Designed by the creator of Dennis the Menace, this park has all sorts of unique attractions.",4.5,"Pearl Street and Camino El Estero, Monterey, CA",NA,,"We enjoyed our picnic lunch at Dennis the Menace Park in Monterey.  This is a fun park to go to.  I like the lakes, seeing the waterfowl, and just watching others have a great time,"
Monterey,Dennis the Menace Park,714,Parks,"Designed by the creator of Dennis the Menace, this park has all sorts of unique attractions.",4.5,"Pearl Street and Camino El Estero, Monterey, CA",NA,,"Wow!  This park is amazing.  What a great place for kids. It is free, and it is right next to the Monterey Bay harbor.  There are a huge rope bridge, roller slide, and many others structures.  Our kids enjoyed this playground so much and have so many sweet memories of this place."
Monterey,Dennis the Menace Park,714,Parks,"Designed by the creator of Dennis the Menace, this park has all sorts of unique attractions.",4.5,"Pearl Street and Camino El Estero, Monterey, CA",NA,,"Huge park, if I was local it would be a good park to come and stay a few hours. Like making a day out of it!"
Monterey,Dennis the Menace Park,714,Parks,"Designed by the creator of Dennis the Menace, this park has all sorts of unique attractions.",4.5,"Pearl Street and Camino El Estero, Monterey, CA",NA,,"Date of Visit: Saturday, Dec 14th, 2019  When you visit Monterey, especially with kids, you may want to visit the Dennis the Menace park.  It is located not far from the downtown of Monterey.  This is a cute park, with a nice little Dennis the menace statue.   Enjoy your visit."
Monterey,Dennis the Menace Park,714,Parks,"Designed by the creator of Dennis the Menace, this park has all sorts of unique attractions.",4.5,"Pearl Street and Camino El Estero, Monterey, CA",NA,,"My daughter would rate this higher than I would, and I do encourage a visit if you have kids that need to run off some energy.  It's a great park, with lots to do - but it's older and it shows.  There's not great places for adults while the kids play."
Monterey,Dennis the Menace Park,714,Parks,"Designed by the creator of Dennis the Menace, this park has all sorts of unique attractions.",4.5,"Pearl Street and Camino El Estero, Monterey, CA",NA,,This park is huge! Our kids played for hours and cried when we told them it was time to leave. Good for a spread of ages. Our kids are 2 - 8 and were equally entertained.
Monterey,Dennis the Menace Park,714,Parks,"Designed by the creator of Dennis the Menace, this park has all sorts of unique attractions.",4.5,"Pearl Street and Camino El Estero, Monterey, CA",NA,,"There's not a lot for families of small children in the Monterey area once you've ""done"" the Monterey Bay Aquarium, so Dennis the Menace Playground is a real godsend. Slides, climbing bars, all sorts of fun stuff for little ones to let off steam. Even better, it's FREE!"
Monterey,Dennis the Menace Park,714,Parks,"Designed by the creator of Dennis the Menace, this park has all sorts of unique attractions.",4.5,"Pearl Street and Camino El Estero, Monterey, CA",NA,,"We took our 18-month old to this park during our trip. There are a lot of different level playgrounds, so it's good for families with kids of all ages. It was a really cute park with some stuff that was even good for parents, so I'd definitely suggest checking it out!"
